date,region,category,value
2016-11-16,Central,Furniture,1087.744
2016-11-16,East,Office Supplies,523.25
2016-11-17,Central,Furniture,1323.9
2016-11-17,Central,Office Supplies,688.48
2016-11-17,West,Furniture,343.128
2016-11-17,West,Office Supplies,1114.51
2016-11-17,West,Technology,415.968
2016-11-19,East,Office Supplies,5.984
2016-11-19,East,Technology,861.76
2016-11-19,West,Furniture,141.96
2016-11-19,West,Office Supplies,31.08
2016-11-20,West,Furniture,772.1039999999999
2016-11-20,West,Office Supplies,317.016
2016-11-20,South,Office Supplies,87.55000000000001
2016-11-20,West,Technology,86.724
2016-11-20,East,Office Supplies,233.172
2016-11-20,East,Furniture,594.244
2016-11-20,Central,Technology,479.988
2016-11-20,South,Furniture,290.352
2016-11-21,West,Technology,23.344
2016-11-21,West,Office Supplies,408.2
2016-11-21,West,Furniture,141.96
2016-11-21,South,Furniture,18.176
2016-11-21,East,Technology,110.97
2016-11-21,East,Office Supplies,15.88
2016-11-21,East,Furniture,1649.5059999999999
2016-11-21,Central,Technology,917.432
2016-11-21,Central,Office Supplies,81.974
2016-11-21,Central,Furniture,246.1328
2016-11-22,South,Technology,32.985
2016-11-22,South,Office Supplies,58.05
2016-11-22,East,Office Supplies,103.61
2016-11-22,West,Office Supplies,114.37
2016-11-22,Central,Office Supplies,71.354
2016-11-22,Central,Furniture,206.962
2016-11-22,Central,Technology,27.168
2016-11-23,Central,Office Supplies,386.488
2016-11-23,East,Office Supplies,2755.72
2016-11-23,East,Technology,307.98
2016-11-24,West,Furniture,79.76
2016-11-24,West,Office Supplies,1125.024
2016-11-24,West,Technology,13.98
2016-11-25,South,Office Supplies,13.12
2016-11-26,South,Furniture,692.472
2016-11-26,East,Office Supplies,191.62
2016-11-26,Central,Technology,599.99
2016-11-27,East,Furniture,656.018
2016-11-27,East,Office Supplies,284.71000000000004
2016-11-27,East,Technology,1197.672
2016-11-27,South,Furniture,375.4575
2016-11-27,South,Office Supplies,6.24
2016-11-27,South,Technology,83.976
2016-11-27,West,Furniture,283.92
2016-11-27,West,Office Supplies,113.82
2016-11-27,West,Technology,107.97
2016-11-28,West,Office Supplies,53.56
2016-11-28,East,Furniture,461.87
2016-11-28,East,Office Supplies,65.248
2016-11-28,Central,Office Supplies,471.808
2016-11-28,Central,Furniture,164.092
2016-11-28,Central,Technology,647.904
2016-11-29,Central,Furniture,1408.8700000000001
2016-11-29,Central,Office Supplies,1269.214
2016-11-29,Central,Technology,21.48
2016-11-29,West,Office Supplies,60.604
2016-11-30,Central,Office Supplies,3.882
2016-11-30,East,Furniture,681.408
2016-11-30,East,Office Supplies,187.235
2016-11-30,East,Technology,94.92
2016-11-30,South,Furniture,352.83200000000005
2016-11-30,South,Office Supplies,193.76
2016-11-30,South,Technology,177.48
2016-11-30,West,Furniture,80.96
2016-11-30,West,Office Supplies,25.92
2016-12-01,South,Office Supplies,125.64
2016-12-01,West,Office Supplies,362.654
2016-12-01,Central,Furniture,6.688
2016-12-01,Central,Office Supplies,41.620000000000005
2016-12-01,West,Furniture,6593.992
2016-12-03,East,Furniture,2.96
2016-12-03,East,Office Supplies,802.212
2016-12-03,East,Technology,519.124
2016-12-03,South,Furniture,77.952
2016-12-03,South,Office Supplies,105.314
2016-12-03,South,Technology,105.584
2016-12-03,West,Furniture,359.499
2016-12-04,West,Technology,110.352
2016-12-04,West,Office Supplies,288.34
2016-12-04,West,Furniture,61.48
2016-12-04,South,Office Supplies,1643.2440000000001
2016-12-04,East,Furniture,1138.788
2016-12-04,East,Office Supplies,17.94
2016-12-04,East,Technology,1839.71
2016-12-04,Central,Office Supplies,85.96
2016-12-05,West,Technology,39.0
2016-12-05,West,Furniture,44.46
2016-12-05,West,Office Supplies,12.6
2016-12-05,South,Furniture,97.424
2016-12-05,East,Office Supplies,281.144
2016-12-05,Central,Office Supplies,210.06400000000002
2016-12-05,East,Technology,47.984
2016-12-05,East,Furniture,164.646
2016-12-06,West,Office Supplies,2068.5099999999998
2016-12-06,West,Technology,219.184
2016-12-06,South,Technology,173.94
2016-12-06,East,Technology,2105.85
2016-12-06,West,Furniture,206.112
2016-12-06,East,Furniture,184.606
2016-12-06,Central,Technology,999.98
2016-12-06,Central,Office Supplies,2.772
2016-12-06,East,Office Supplies,100.548
2016-12-07,East,Office Supplies,28.048
2016-12-07,East,Technology,773.94
2016-12-07,South,Furniture,283.92
2016-12-07,South,Office Supplies,152.94
2016-12-07,West,Furniture,79.92
2016-12-07,West,Office Supplies,19.53
2016-12-08,West,Office Supplies,237.656
2016-12-08,West,Technology,236.0
2016-12-08,Central,Technology,1838.3600000000001
2016-12-08,Central,Office Supplies,360.712
2016-12-09,Central,Office Supplies,34.02
2016-12-10,West,Office Supplies,62.059999999999995
2016-12-10,South,Office Supplies,27.700000000000003
2016-12-10,East,Technology,960.462
2016-12-10,South,Technology,101.94
2016-12-10,East,Furniture,542.94
2016-12-10,Central,Office Supplies,59.598
2016-12-10,Central,Furniture,993.9200000000001
2016-12-10,East,Office Supplies,331.76
2016-12-11,West,Office Supplies,240.624
2016-12-11,Central,Office Supplies,69.344
2016-12-11,Central,Technology,461.204
2016-12-11,East,Office Supplies,10.332
2016-12-11,South,Office Supplies,209.448
2016-12-11,West,Furniture,541.862
2016-12-11,West,Technology,58.08
2016-12-12,West,Technology,299.94
2016-12-12,West,Office Supplies,602.898
2016-12-12,East,Office Supplies,8.22
2016-12-12,West,Furniture,515.428
2016-12-12,Central,Technology,22.368
2016-12-13,East,Office Supplies,57.32000000000001
2016-12-13,West,Office Supplies,186.6
2016-12-13,West,Technology,779.466
2016-12-14,West,Office Supplies,8.096
2016-12-14,West,Furniture,44.46
2016-12-14,West,Technology,369.968
2016-12-14,South,Furniture,6.16
2016-12-14,South,Office Supplies,60.059999999999995
2016-12-15,East,Furniture,262.864
2016-12-15,East,Office Supplies,3.28
2016-12-15,East,Technology,3927.3419999999996
2016-12-15,South,Technology,246.168
2016-12-15,West,Office Supplies,155.232
2016-12-15,West,Technology,899.91
2016-12-16,West,Office Supplies,4.98
2016-12-17,West,Technology,135.984
2016-12-17,West,Office Supplies,314.21
2016-12-17,Central,Furniture,1245.6419999999998
2016-12-17,Central,Office Supplies,222.656
2016-12-18,East,Office Supplies,667.512
2016-12-18,East,Technology,166.24
2016-12-18,South,Furniture,20.32
2016-12-18,South,Office Supplies,74.368
2016-12-18,West,Office Supplies,6.848
2016-12-19,Central,Office Supplies,128.36
2016-12-19,Central,Technology,183.864
2016-12-19,East,Furniture,1053.164
2016-12-19,East,Office Supplies,563.548
2016-12-19,East,Technology,2249.91
2016-12-19,West,Technology,1941.81
2016-12-20,South,Office Supplies,47.966
2016-12-20,West,Furniture,14.368
2016-12-20,East,Office Supplies,55.48
2016-12-20,West,Office Supplies,25.04
2016-12-20,Central,Office Supplies,88.8
2016-12-20,Central,Technology,516.752
2016-12-20,Central,Furniture,359.058
2016-12-21,West,Office Supplies,60.984
2016-12-21,West,Technology,99.6
2016-12-21,South,Technology,98.856
2016-12-21,South,Office Supplies,27.312
2016-12-21,West,Furniture,1618.37
2016-12-21,Central,Technology,1237.97
2016-12-21,Central,Office Supplies,59.904
2016-12-21,Central,Furniture,51.756
2016-12-21,East,Office Supplies,3.008
2016-12-22,Central,Office Supplies,17.12
2016-12-22,East,Furniture,422.625
2016-12-22,East,Office Supplies,33.568
2016-12-23,South,Office Supplies,194.32
2016-12-24,West,Furniture,1481.6100000000001
2016-12-24,West,Office Supplies,186.128
2016-12-24,West,Technology,111.984
2016-12-24,East,Technology,479.988
2016-12-24,East,Furniture,72.704
2016-12-24,Central,Technology,4899.93
2016-12-24,Central,Furniture,9.68
2016-12-24,East,Office Supplies,242.542
2016-12-25,West,Technology,1199.96
2016-12-25,West,Office Supplies,40.5
2016-12-25,South,Office Supplies,177.484
2016-12-25,East,Technology,843.9
2016-12-25,South,Furniture,275.88
2016-12-25,East,Furniture,996.704
2016-12-25,Central,Technology,73.98
2016-12-25,Central,Office Supplies,20.62
2016-12-25,Central,Furniture,160.98
2016-12-25,East,Office Supplies,414.96
2016-12-26,Central,Furniture,275.058
2016-12-26,East,Furniture,51.588
2016-12-26,East,Office Supplies,234.83999999999997
2016-12-27,South,Office Supplies,127.932
2016-12-27,West,Technology,676.0799999999999
2016-12-27,West,Office Supplies,451.62
2016-12-27,South,Technology,77.472
2016-12-27,South,Furniture,184.45600000000002
2016-12-27,East,Office Supplies,404.73199999999997
2016-12-27,East,Furniture,1548.99
2016-12-27,Central,Technology,611.068
2016-12-27,Central,Office Supplies,321.64
2016-12-27,Central,Furniture,744.4572
2016-12-28,Central,Office Supplies,24.816
2016-12-28,East,Technology,54.384
2016-12-30,West,Office Supplies,414.9
2016-12-30,West,Technology,2836.44
2016-12-31,West,Office Supplies,487.984
2016-12-31,South,Office Supplies,596.48
2016-12-31,Central,Furniture,14.76
2016-12-31,Central,Office Supplies,282.12
2017-01-02,East,Furniture,173.94
2017-01-02,East,Technology,231.98
2017-01-03,Central,Technology,376.64
2017-01-03,Central,Furniture,1592.85
2017-01-03,Central,Office Supplies,11.88
2017-01-03,West,Office Supplies,114.46
2017-01-04,South,Technology,959.968
2017-01-04,East,Office Supplies,109.252
2017-01-05,South,Office Supplies,5.248
2017-01-05,South,Technology,250.656
2017-01-07,Central,Furniture,23.076
2017-01-07,Central,Office Supplies,25.92
2017-01-07,West,Office Supplies,34.58
2017-01-08,South,Technology,108.784
2017-01-08,South,Office Supplies,78.444
2017-01-08,Central,Furniture,1565.88
2017-01-08,Central,Office Supplies,106.05
2017-01-09,East,Furniture,15.168
2017-01-09,West,Technology,727.8779999999999
2017-01-10,West,Furniture,104.77000000000001
2017-01-10,West,Technology,69.98
2017-01-11,East,Office Supplies,78.864
2017-01-11,East,Furniture,54.992
2017-01-11,East,Technology,15.588
2017-01-14,South,Office Supplies,89.568
2017-01-14,South,Furniture,315.776
2017-01-15,East,Technology,254.97
2017-01-15,East,Furniture,181.797
2017-01-15,East,Office Supplies,265.156
2017-01-16,West,Office Supplies,11.648
2017-01-16,West,Technology,90.57
2017-01-17,East,Furniture,322.59
2017-01-17,East,Technology,401.96000000000004
2017-01-17,South,Technology,316.0
2017-01-21,West,Furniture,1167.056
2017-01-22,West,Office Supplies,78.00999999999999
2017-01-22,West,Furniture,109.9
2017-01-22,South,Office Supplies,64.864
2017-01-22,East,Technology,165.55200000000002
2017-01-22,East,Office Supplies,33.896
2017-01-22,South,Furniture,465.408
2017-01-23,West,Furniture,59.99
2017-01-23,East,Office Supplies,1572.33
2017-01-23,East,Technology,99.98
2017-01-24,South,Office Supplies,31.36
2017-01-25,East,Office Supplies,499.01
2017-01-25,East,Furniture,359.702
2017-01-28,West,Office Supplies,39.68
2017-01-30,Central,Furniture,626.1
2017-01-30,Central,Office Supplies,158.24
2017-01-30,Central,Technology,1439.968
2017-01-30,West,Furniture,483.748
2017-01-30,West,Office Supplies,399.26
2017-01-31,Central,Office Supplies,15.552
2017-01-31,East,Office Supplies,23.36
2017-01-31,South,Office Supplies,1396.35
2017-01-31,West,Office Supplies,56.7
2017-01-31,West,Technology,109.592
2017-02-01,West,Office Supplies,105.52
2017-02-01,South,Office Supplies,56.45
2017-02-02,South,Furniture,18.69
2017-02-02,South,Office Supplies,36.4
2017-02-02,Central,Furniture,73.784
2017-02-02,East,Office Supplies,117.96
2017-02-02,South,Technology,8749.95
2017-02-03,South,Furniture,866.4
2017-02-04,West,Furniture,14.368
2017-02-04,West,Office Supplies,93.02
2017-02-04,East,Technology,90.48
2017-02-05,South,Furniture,258.82
2017-02-05,South,Office Supplies,1227.01
2017-02-05,South,Technology,589.68
2017-02-05,West,Furniture,557.728
2017-02-05,West,Office Supplies,201.26999999999998
2017-02-05,West,Technology,159.968
2017-02-06,South,Furniture,132.224
2017-02-07,West,Technology,623.96
2017-02-07,South,Technology,100.0
2017-02-07,South,Office Supplies,7.83
2017-02-07,East,Office Supplies,30.352
2017-02-08,Central,Furniture,241.5
2017-02-08,South,Technology,1127.976
2017-02-09,West,Technology,121.83
2017-02-11,Central,Technology,69.93
2017-02-12,South,Office Supplies,1366.04
2017-02-13,West,Office Supplies,146.82
2017-02-14,South,Office Supplies,264.18
2017-02-14,East,Office Supplies,12.75
2017-02-14,East,Furniture,560.991
2017-02-15,East,Office Supplies,407.072
2017-02-16,Central,Furniture,62.958
2017-02-16,Central,Office Supplies,104.22399999999999
2017-02-16,East,Furniture,554.606
2017-02-16,East,Technology,89.97
2017-02-16,South,Furniture,318.08
2017-02-16,South,Office Supplies,5.8
2017-02-19,West,Office Supplies,70.88
2017-02-19,East,Office Supplies,277.32
2017-02-19,East,Furniture,44.46
2017-02-20,South,Office Supplies,16.496
2017-02-21,East,Furniture,204.75
2017-02-21,East,Office Supplies,296.37
2017-02-21,East,Technology,39.98
2017-02-21,South,Office Supplies,471.07800000000003
2017-02-21,West,Office Supplies,498.95799999999997
2017-02-21,West,Technology,12.99
2017-02-22,West,Office Supplies,10.65
2017-02-22,West,Technology,482.2
2017-02-22,Central,Office Supplies,490.32
2017-02-23,East,Office Supplies,57.576
2017-02-25,East,Office Supplies,46.72
2017-02-27,Central,Furniture,16.192
2017-02-27,Central,Office Supplies,56.82
2017-02-27,East,Office Supplies,170.88
2017-02-28,East,Office Supplies,147.584
2017-03-01,West,Technology,159.984
2017-03-01,East,Technology,4899.93
2017-03-01,East,Furniture,836.592
2017-03-01,East,Office Supplies,389.3
2017-03-03,Central,Furniture,1201.326
2017-03-03,Central,Office Supplies,4011.76
2017-03-03,Central,Technology,896.456
2017-03-03,East,Office Supplies,614.3
2017-03-03,East,Technology,479.95
2017-03-03,West,Furniture,35.28
2017-03-03,West,Office Supplies,25.35
2017-03-04,West,Office Supplies,16.99
2017-03-04,South,Office Supplies,10.08
2017-03-04,East,Technology,159.98
2017-03-04,Central,Office Supplies,128.4
2017-03-05,Central,Office Supplies,162.344
2017-03-06,Central,Furniture,305.02
2017-03-06,Central,Office Supplies,4.062
2017-03-06,East,Office Supplies,2.043
2017-03-06,East,Technology,500.178
2017-03-07,Central,Technology,21.072
2017-03-08,West,Office Supplies,9.702
2017-03-08,South,Technology,1363.96
2017-03-08,South,Furniture,102.36
2017-03-08,East,Technology,108.576
2017-03-08,Central,Technology,27.96
2017-03-08,East,Furniture,113.6
2017-03-08,Central,Office Supplies,376.252
2017-03-08,East,Office Supplies,88.4
2017-03-09,East,Office Supplies,80.95
2017-03-09,East,Furniture,354.9
2017-03-09,East,Technology,199.75
2017-03-10,West,Technology,7543.362
2017-03-10,West,Office Supplies,119.596
2017-03-10,East,Technology,39.992
2017-03-10,East,Furniture,176.784
2017-03-11,Central,Office Supplies,17.46
2017-03-11,Central,Technology,45.98
2017-03-11,East,Furniture,274.342
2017-03-11,South,Furniture,76.92
2017-03-11,South,Office Supplies,481.32
2017-03-12,East,Office Supplies,29.34
2017-03-12,South,Office Supplies,12.96
2017-03-12,West,Furniture,770.352
2017-03-12,West,Office Supplies,881.99
2017-03-13,West,Office Supplies,5121.694
2017-03-13,West,Furniture,28.28
2017-03-13,South,Office Supplies,206.32
2017-03-13,South,Furniture,127.88
2017-03-13,West,Technology,203.184
2017-03-13,East,Office Supplies,794.9369999999999
2017-03-13,East,Furniture,386.68
2017-03-13,Central,Office Supplies,71.352
2017-03-13,Central,Furniture,557.585
2017-03-13,East,Technology,1368.97
2017-03-14,Central,Furniture,258.072
2017-03-14,Central,Office Supplies,150.728
2017-03-14,East,Furniture,21.88
2017-03-14,West,Furniture,196.784
2017-03-14,West,Office Supplies,41.904
2017-03-15,West,Office Supplies,4.544
2017-03-15,West,Furniture,1352.032
2017-03-15,East,Technology,83.976
2017-03-15,South,Office Supplies,365.44
2017-03-17,East,Furniture,971.5
2017-03-17,East,Office Supplies,1174.0700000000002
2017-03-17,East,Technology,129.98
2017-03-17,West,Technology,84.784
2017-03-18,South,Furniture,189.882
2017-03-18,South,Office Supplies,871.8
2017-03-19,East,Furniture,35.3
2017-03-19,South,Office Supplies,31.086
2017-03-19,West,Furniture,72.294
2017-03-20,West,Technology,84.784
2017-03-20,West,Office Supplies,47.925000000000004
2017-03-20,Central,Technology,11.992
2017-03-20,South,Furniture,86.45
2017-03-20,Central,Furniture,697.16
2017-03-21,Central,Furniture,627.8019999999999
2017-03-21,Central,Office Supplies,17.904
2017-03-22,West,Furniture,167.888
2017-03-22,West,Technology,58.58
2017-03-24,East,Office Supplies,18.656
2017-03-24,West,Technology,403.168
2017-03-24,Central,Office Supplies,22.48
2017-03-24,East,Furniture,301.47
2017-03-25,Central,Technology,1287.45
2017-03-25,East,Office Supplies,59.52
2017-03-26,East,Office Supplies,459.95
2017-03-26,South,Office Supplies,67.64
2017-03-26,South,Technology,119.976
2017-03-26,West,Office Supplies,34.68
2017-03-27,South,Furniture,60.16
2017-03-27,South,Office Supplies,32.54
2017-03-28,West,Office Supplies,93.9
2017-03-28,South,Office Supplies,31.4
2017-03-29,Central,Furniture,844.116
2017-03-29,Central,Office Supplies,45.528
2017-03-29,Central,Technology,812.736
2017-03-29,East,Furniture,713.975
2017-03-29,East,Office Supplies,84.608
2017-03-29,East,Technology,158.376
2017-03-30,East,Office Supplies,11.34
2017-03-31,East,Furniture,327.996
2017-03-31,East,Technology,312.76599999999996
2017-04-01,Central,Technology,12.99
2017-04-01,East,Furniture,1317.492
2017-04-01,East,Office Supplies,727.134
2017-04-01,East,Technology,35.12
2017-04-01,South,Furniture,7.04
2017-04-01,West,Office Supplies,61.70399999999999
2017-04-02,Central,Furniture,1454.9
2017-04-03,East,Office Supplies,99.846
2017-04-03,Central,Technology,259.96
2017-04-03,Central,Office Supplies,10.272
2017-04-03,Central,Furniture,71.12
2017-04-04,East,Furniture,82.64
2017-04-04,East,Office Supplies,619.804
2017-04-04,East,Technology,89.97
